time,theta0,theta1,dtheta0,dtheta1,M00,M01,M10,M11,Cv0,Cv1,taug0,taug1,hplus0,hplus1,hminus0,hminus1,vdot_plus0,vdot_plus1,vdot_minus0,vdot_minus1
0.028000000,0.996809637,1.001760525,-0.219822286,0.120940542,3.740640078,1.868820039,1.868820039,1.330000000,0.032470472,0.040707326,-21.282853245,-8.926035808,-21.250382773,-8.885328482,21.315323717,8.966743133,7.863361920,-4.368330712,-7.818994242,4.244774428
0.029000000,0.996581996,1.001885710,-0.227641280,0.125185317,3.740429152,1.868714576,1.868714576,1.330000000,0.034814422,0.043658211,-21.281450981,-8.926452720,-21.246636558,-8.882794509,21.316265403,8.970110931,7.863224525,-4.369419381,-7.815632819,4.236899278
0.030000000,0.996346539,1.002015132,-0.235456913,0.129422216,3.740211070,1.868605535,1.868605535,1.330000000,0.037238202,0.046711383,-21.280000048,-8.926884096,-21.242761846,-8.880172713,21.317238250,8.973595479,7.863083315,-4.370547587,-7.812154679,4.228751874
0.031000000,0.996103270,1.002148783,-0.243269068,0.133650968,3.739985843,1.868492921,1.868492921,1.330000000,0.039741560,0.049866710,-21.278500417,-8.927329945,-21.238758857,-8.877463235,21.318241977,8.977196655,7.862938286,-4.371715257,-7.808559835,4.220332423
0.032000000,0.995852193,1.002286654,-0.251077627,0.137871300,3.739753483,1.868376742,1.868376742,1.330000000,0.042324234,0.053124056,-21.276952054,-8.927790276,-21.234627820,-8.874666220,21.319276288,8.980914332,7.862789433,-4.372922317,-7.804848304,4.211641137
0.033000000,0.995593310,1.002428737,-0.258882476,0.142082941,3.739514005,1.868257002,1.868257002,1.330000000,0.044985955,0.056483281,-21.275354926,-8.928265097,-21.230368971,-8.871781816,21.320340881,8.984748378,7.862636752,-4.374168686,-7.801020102,4.202678236
0.034000000,0.995326627,1.002575023,-0.266683496,0.146285619,3.739267420,1.868133710,1.868133710,1.330000000,0.047726445,0.059944240,-21.273708998,-8.928754420,-21.225982554,-8.868810180,21.321435443,8.988698659,7.862480240,-4.375454286,-7.797075246,4.193443944
0.035000000,0.995052146,1.002725502,-0.274480571,0.150479063,3.739013742,1.868006871,1.868006871,1.330000000,0.050545415,0.063506783,-21.272014236,-8.929258253,-21.221468821,-8.865751470,21.322559651,8.992765036,7.862319894,-4.376779034,-7.793013750,4.183938494
0.036000000,0.994769872,1.002880165,-0.282273585,0.154663002,3.738752986,1.867876493,1.867876493,1.330000000,0.053442570,0.067170756,-21.270270602,-8.929776606,-21.216828032,-8.862605850,21.323713173,8.996947363,7.862155709,-4.378142844,-7.788835633,4.174162124
0.037000000,0.994479810,1.003039002,-0.290062420,0.158837164,3.738485165,1.867742583,1.867742583,1.330000000,0.056417605,0.070936000,-21.268478060,-8.930309491,-21.212060455,-8.859373491,21.324895664,9.001245492,7.861987682,-4.379545630,-7.784540912,4.164115079
0.038000000,0.994181963,1.003202003,-0.297846961,0.163001279,3.738210295,1.867605148,1.867605148,1.330000000,0.059470204,0.074802352,-21.266636570,-8.930856918,-21.207166366,-8.856054566,21.326106774,9.005659270,7.861815811,-4.380987302,-7.780129602,4.153797612
0.039000000,0.993876336,1.003369158,-0.305627091,0.167155077,3.737928391,1.867464196,1.867464196,1.330000000,0.062600046,0.078769643,-21.264746094,-8.931418897,-21.202146048,-8.852649254,21.327346140,9.010188541,7.861640091,-4.382467770,-7.775601721,4.143209979
0.040000000,0.993562933,1.003540457,-0.313402693,0.171298287,3.737639468,1.867319734,1.867319734,1.330000000,0.065806798,0.082837701,-21.262806591,-8.931995441,-21.196999794,-8.849157740,21.328613389,9.014833141,7.861460520,-4.383986939,-7.770957286,4.132352445
0.041000000,0.993241760,1.003715887,-0.321173650,0.175430639,3.737343543,1.867171771,1.867171771,1.330000000,0.069090118,0.087006347,-21.260818021,-8.932586559,-21.191727902,-8.845580212,21.329908139,9.019592906,7.861277097,-4.385544715,-7.766196314,4.121225281
0.042000000,0.992912820,1.003895439,-0.328939846,0.179551864,3.737040631,1.867020316,1.867020316,1.330000000,0.072449658,0.091275399,-21.258780340,-8.933192264,-21.186330682,-8.841916864,21.331229998,9.024467663,7.861089818,-4.387140998,-7.761318823,4.109828763
0.043000000,0.992576119,1.004079101,-0.336701165,0.183661693,3.736730750,1.866865375,1.866865375,1.330000000,0.075885057,0.095644671,-21.256693506,-8.933812567,-21.180808449,-8.838167896,21.332578563,9.029457238,7.860898681,-4.388775691,-7.756324829,4.098163176
0.044000000,0.992231661,1.004266861,-0.344457490,0.187759856,3.736413918,1.866706959,1.866706959,1.330000000,0.079395948,0.100113970,-21.254557475,-8.934447481,-21.175161527,-8.834333511,21.333953423,9.034561451,7.860703685,-4.390448690,-7.751214349,4.086228808
0.045000000,0.991879452,1.004458707,-0.352208704,0.191846085,3.736090150,1.866545075,1.866545075,1.330000000,0.082981953,0.104683099,-21.252372201,-8.935097018,-21.169390249,-8.830413918,21.335354154,9.039780117,7.860504828,-4.392159893,-7.745987401,4.074025954
0.046000000,0.991519498,1.004654627,-0.359954692,0.195920111,3.735759467,1.866379733,1.866379733,1.330000000,0.086642686,0.109351858,-21.250137640,-8.935761190,-21.163494954,-8.826409332,21.336780325,9.045113048,7.860302110,-4.393909193,-7.740644002,4.061554918
0.047000000,0.991151802,1.004854609,-0.367695336,0.199981666,3.735421886,1.866210943,1.866210943,1.330000000,0.090377751,0.114120041,-21.247853742,-8.936440010,-21.157475991,-8.822319969,21.338231493,9.050560051,7.860095530,-4.395696482,-7.735184167,4.048816006
0.048000000,0.990776372,1.005058639,-0.375430520,0.204030482,3.735077426,1.866038713,1.866038713,1.330000000,0.094186744,0.118987435,-21.245520462,-8.937133491,-21.151333718,-8.818146056,21.339707206,9.056120926,7.859885088,-4.397521652,-7.729607914,4.035809532
0.049000000,0.990393212,1.005266705,-0.383160128,0.208066292,3.734726106,1.865863053,1.865863053,1.330000000,0.098069251,0.123953826,-21.243137750,-8.937841646,-21.145068499,-8.813887820,21.341207001,9.061795472,7.859670784,-4.399384590,-7.723915260,4.022535817
0.050000000,0.990002328,1.005478794,-0.390884043,0.212088827,3.734367947,1.865683973,1.865683973,1.330000000,0.102024849,0.129018993,-21.240705557,-8.938564488,-21.138680707,-8.809545495,21.342730406,9.067583480,7.859452619,-4.401285184,-7.718106219,4.008995186
0.051000000,0.989603726,1.005694892,-0.398602149,0.216097823,3.734002968,1.865501484,1.865501484,1.330000000,0.106053106,0.134182710,-21.238223831,-8.939302030,-21.132170725,-8.805119321,21.344276937,9.073484740,7.859230593,-4.403223318,-7.712180808,3.995187971
0.052000000,0.989197411,1.005914985,-0.406314330,0.220093011,3.733631190,1.865315595,1.865315595,1.330000000,0.110153580,0.139444747,-21.235692522,-8.940054287,-21.125538943,-8.800609540,21.345846102,9.079499034,7.859004709,-4.405198875,-7.706139043,3.981114510
0.053000000,0.988783391,1.006139059,-0.414020469,0.224074125,3.733252633,1.865126317,1.865126317,1.330000000,0.114325820,0.144804869,-21.233111578,-8.940821272,-21.118785758,-8.796016403,21.347437397,9.085626142,7.858774970,-4.407211736,-7.699980938,3.966775146
0.054000000,0.988361670,1.006367100,-0.421720450,0.228040900,3.732867320,1.864933660,1.864933660,1.330000000,0.118569366,0.150262836,-21.230480944,-8.941603000,-21.111911578,-8.791340164,21.349050310,9.091865836,7.858541377,-4.409261782,-7.693706509,3.952170229
0.055000000,0.987932256,1.006599093,-0.429414157,0.231993070,3.732475272,1.864737636,1.864737636,1.330000000,0.122883749,0.155818403,-21.227800567,-8.942399484,-21.104916818,-8.786581081,21.350684316,9.098217886,7.858303934,-4.411348889,-7.687315770,3.937300114
0.056000000,0.987495155,1.006835024,-0.437101472,0.235930371,3.732076512,1.864538256,1.864538256,1.330000000,0.127268489,0.161471320,-21.225070392,-8.943210738,-21.097801902,-8.781739418,21.352338881,9.104682058,7.858062646,-4.413472934,-7.680808735,3.922165161
0.057000000,0.987050372,1.007074876,-0.444782281,0.239852536,3.731671061,1.864335530,1.864335530,1.330000000,0.131723100,0.167221332,-21.222290363,-8.944036777,-21.090567263,-8.776815446,21.354013462,9.111258109,7.857817517,-4.415633792,-7.674185416,3.906765737
0.058000000,0.986597916,1.007318635,-0.452456466,0.243759301,3.731258943,1.864129472,1.864129472,1.330000000,0.136247082,0.173068179,-21.219460423,-8.944877617,-21.083213341,-8.771809438,21.355707504,9.117945796,7.857568553,-4.417831335,-7.667445828,3.891102214
0.059000000,0.986137792,1.007566286,-0.460123912,0.247650404,3.730840182,1.863920091,1.863920091,1.330000000,0.140839929,0.179011597,-21.216580514,-8.945733271,-21.075740585,-8.766721674,21.357420443,9.124744868,7.857315759,-4.420065435,-7.660589983,3.875174969
0.060000000,0.985670008,1.007817811,-0.467784502,0.251525579,3.730414801,1.863707400,1.863707400,1.330000000,0.145501124,0.185051316,-21.213650579,-8.946603755,-21.068149455,-8.761552439,21.359151703,9.131655070,7.857059142,-4.422335962,-7.653617891,3.858984386
0.061000000,0.985194569,1.008073196,-0.475438120,0.255384563,3.729982824,1.863491412,1.863491412,1.330000000,0.150230141,0.191187060,-21.210670558,-8.947489083,-21.060440416,-8.756302022,21.360900699,9.138676143,7.856798711,-4.424642783,-7.646529565,3.842530853
0.062000000,0.984711485,1.008332423,-0.483084650,0.259227094,3.729544277,1.863272138,1.863272138,1.330000000,0.155026445,0.197418552,-21.207640390,-8.948389271,-21.052613945,-8.750970719,21.362666835,9.145807822,7.856534473,-4.426985767,-7.639325015,3.825814763
0.063000000,0.984220761,1.008595476,-0.490723975,0.263052909,3.729099184,1.863049592,1.863049592,1.330000000,0.159889489,0.203745504,-21.204560015,-8.949304334,-21.044670526,-8.745558830,21.364449504,9.153049838,7.856266439,-4.429364777,-7.632004250,3.808836516
0.064000000,0.983722405,1.008862338,-0.498355979,0.266861745,3.728647571,1.862823786,1.862823786,1.330000000,0.164818720,0.210167628,-21.201429371,-8.950234288,-21.036610651,-8.740066660,21.366248091,9.160401916,7.855994617,-4.431779679,-7.624567279,3.791596516
0.065000000,0.983216424,1.009132991,-0.505980546,0.270653342,3.728189464,1.862594732,1.862594732,1.330000000,0.169813573,0.216684629,-21.198248395,-8.951179148,-21.028434822,-8.734494519,21.368061969,9.167863777,7.855719020,-4.434230335,-7.617014111,3.774095173
0.066000000,0.982702827,1.009407419,-0.513597560,0.274427437,3.727724890,1.862362445,1.862362445,1.330000000,0.174873474,0.223296206,-21.195017025,-8.952138930,-21.020143551,-8.728842723,21.369890498,9.175435136,7.855439659,-4.436716606,-7.609344752,3.756332902
0.067000000,0.982181620,1.009685602,-0.521206905,0.278183770,3.727253874,1.862126937,1.862126937,1.330000000,0.179997838,0.230002055,-21.191735195,-8.953113649,-21.011737357,-8.723111593,21.371733033,9.183115704,7.855156547,-4.439238352,-7.601559209,3.738310122
0.068000000,0.981652811,1.009967524,-0.528808464,0.281922080,3.726776445,1.861888223,1.861888223,1.330000000,0.185186072,0.236801865,-21.188402841,-8.954103321,-21.003216769,-8.717301456,21.373588913,9.190905186,7.854869698,-4.441795432,-7.593657487,3.720027259
0.069000000,0.981116409,1.010253166,-0.536402122,0.285642107,3.726292630,1.861646315,1.861646315,1.330000000,0.190437574,0.243695321,-21.185019897,-8.955107963,-20.994582323,-8.711412642,21.375457471,9.198803284,7.854579128,-4.444387704,-7.585639591,3.701484743
0.070000000,0.980572421,1.010542510,-0.543987761,0.289343592,3.725802457,1.861401228,1.861401228,1.330000000,0.195751729,0.250682101,-21.181586296,-8.956127590,-20.985834567,-8.705445488,21.377338025,9.206809691,7.854284852,-4.447015024,-7.577505525,3.682683008
0.071000000,0.980020856,1.010835536,-0.551565267,0.293026275,3.725305954,1.861152977,1.861152977,1.330000000,0.201127915,0.257761881,-21.178101971,-8.957162218,-20.976974056,-8.699400336,21.379229887,9.214924099,7.853986887,-4.449677248,-7.569255290,3.663622494
0.072000000,0.979461722,1.011132226,-0.559134522,0.296689897,3.724803151,1.860901575,1.860901575,1.330000000,0.206565500,0.264934330,-21.174566854,-8.958211863,-20.968001355,-8.693277533,21.381132354,9.223146193,7.853685252,-4.452374229,-7.560888887,3.644303646
0.073000000,0.978895026,1.011432560,-0.566695411,0.300334201,3.724294076,1.860647038,1.860647038,1.330000000,0.212063840,0.272199110,-21.170980877,-8.959276542,-20.958917037,-8.687077432,21.383044716,9.231475652,7.853379966,-4.455105822,-7.552406318,3.624726913
0.074000000,0.978320778,1.011736519,-0.574247817,0.303958928,3.723778761,1.860389380,1.860389380,1.330000000,0.217622282,0.279555881,-21.167343968,-8.960356270,-20.949721686,-8.680800389,21.384966251,9.239912151,7.853071051,-4.457871877,-7.543807580,3.604892750
0.075000000,0.977738987,1.012044083,-0.581791625,0.307563821,3.723257233,1.860128617,1.860128617,1.330000000,0.223240166,0.287004296,-21.163656059,-8.961451065,-20.940415893,-8.674446769,21.386896225,9.248455360,7.852758527,-4.460672246,-7.535092671,3.584801614
0.076000000,0.977149660,1.012355232,-0.589326718,0.311148622,3.722729526,1.859864763,1.859864763,1.330000000,0.228916817,0.294544002,-21.159917078,-8.962560941,-20.931000261,-8.668016939,21.388833894,9.257104943,7.852442419,-4.463506780,-7.526261588,3.564453970
0.077000000,0.976552807,1.012669945,-0.596852979,0.314713076,3.722195668,1.859597834,1.859597834,1.330000000,0.234651553,0.302174644,-21.156126952,-8.963685916,-20.921475399,-8.661511272,21.390778505,9.265860559,7.852122750,-4.466375328,-7.517314326,3.543850284
0.078000000,0.975948437,1.012988202,-0.604370294,0.318256927,3.721655692,1.859327846,1.859327846,1.330000000,0.240443682,0.309895857,-21.152285611,-8.964826005,-20.911841929,-8.654930149,21.392729293,9.274721862,7.851799547,-4.469277738,-7.508250878,3.522991030
0.079000000,0.975336558,1.013309982,-0.611878545,0.321779918,3.721109630,1.859054815,1.859054815,1.330000000,0.246292502,0.317707274,-21.148392980,-8.965981226,-20.902100478,-8.648273952,21.394685482,9.283688500,7.851472837,-4.472213857,-7.499071236,3.501876684
0.080000000,0.974717181,1.013635264,-0.619377616,0.325281794,3.720557514,1.858778757,1.858778757,1.330000000,0.252197298,0.325608521,-21.144448985,-8.967151594,-20.892251687,-8.641543073,21.396646284,9.292760115,7.851142648,-4.475183534,-7.489775392,3.480507727
0.081000000,0.974090313,1.013964026,-0.626867391,0.328762302,3.719999376,1.858499688,1.858499688,1.330000000,0.258157350,0.333599221,-21.140453553,-8.968337125,-20.882296203,-8.634737904,21.398610903,9.301936346,7.850809012,-4.478186613,-7.480363334,3.458884645
0.082000000,0.973455966,1.014296247,-0.634347754,0.332221187,3.719435251,1.858217625,1.858217625,1.330000000,0.264171923,0.341678988,-21.136406607,-8.969537836,-20.872234684,-8.627858848,21.400578529,9.311216824,7.850471958,-4.481222941,-7.470835049,3.437007925
0.083000000,0.972814147,1.014631905,-0.641818590,0.335658195,3.718865170,1.857932585,1.857932585,1.330000000,0.270240274,0.349847433,-21.132308071,-8.970753743,-20.862067798,-8.620906310,21.402548345,9.320601177,7.850131522,-4.484292362,-7.461190525,3.414878064
0.084000000,0.972164867,1.014970978,-0.649279780,0.339073073,3.718289169,1.857644585,1.857644585,1.330000000,0.276361650,0.358104162,-21.128157870,-8.971984863,-20.851796220,-8.613880701,21.404519520,9.330089024,7.849787737,-4.487394721,-7.451429745,3.392495557
0.085000000,0.971508136,1.015313444,-0.656731210,0.342465568,3.717707282,1.857353641,1.857353641,1.330000000,0.282535287,0.366448773,-21.123955925,-8.973231210,-20.841420638,-8.606782437,21.406491212,9.339679984,7.849440639,-4.490529861,-7.441552693,3.369860907
0.086000000,0.970843963,1.015659279,-0.664172762,0.345835429,3.717119544,1.857059772,1.857059772,1.330000000,0.288760411,0.374880861,-21.119702159,-8.974492803,-20.830941749,-8.599611941,21.408462570,9.349373664,7.849090267,-4.493697625,-7.431559347,3.346974619
0.087000000,0.970172359,1.016008462,-0.671604322,0.349182404,3.716525990,1.856762995,1.856762995,1.330000000,0.295036237,0.383400015,-21.115396493,-8.975769655,-20.820360256,-8.592369640,21.410432730,9.359169670,7.848736661,-4.496897856,-7.421449689,3.323837204
0.088000000,0.969493333,1.016360968,-0.679025772,0.352506241,3.715926655,1.856463327,1.856463327,1.330000000,0.301361971,0.392005817,-21.111038849,-8.977061784,-20.809676877,-8.585055967,21.412400820,9.369067601,7.848379862,-4.500130396,-7.411223695,3.300449173
0.089000000,0.968806896,1.016716775,-0.686436995,0.355806690,3.715321576,1.856160788,1.856160788,1.330000000,0.307736808,0.400697845,-21.106629145,-8.978369205,-20.798892337,-8.577671360,21.414365954,9.379067051,7.848019912,-4.503395087,-7.400881340,3.276811045
0.090000000,0.968113058,1.017075858,-0.693837877,0.359083501,3.714710790,1.855855395,1.855855395,1.330000000,0.314159933,0.409475672,-21.102167302,-8.979691934,-20.788007370,-8.570216263,21.416327235,9.389167606,7.847656858,-4.506691770,-7.390422598,3.252923340
0.091000000,0.967411830,1.017438195,-0.701228299,0.362336424,3.714094333,1.855547166,1.855547166,1.330000000,0.320630518,0.418338862,-21.097653239,-8.981029987,-20.777022722,-8.562691125,21.418283757,9.399368850,7.847290745,-4.510020287,-7.379847440,3.228786583
0.092000000,0.966703222,1.017803760,-0.708608147,0.365565211,3.713472243,1.855236121,1.855236121,1.330000000,0.327147728,0.427286978,-21.093086875,-8.982383379,-20.765939147,-8.555096401,21.420234602,9.409670357,7.846921623,-4.513380479,-7.369155834,3.204401302
0.093000000,0.965987244,1.018172529,-0.715977302,0.368769612,3.712844558,1.854922279,1.854922279,1.330000000,0.333710715,0.436319574,-21.088468126,-8.983752126,-20.754757411,-8.547432552,21.422178841,9.420071700,7.846549542,-4.516772185,-7.358347750,3.179768028
0.094000000,0.965263909,1.018544479,-0.723335650,0.371949380,3.712211316,1.854605658,1.854605658,1.330000000,0.340318622,0.445436200,-21.083796910,-8.985136243,-20.743478288,-8.539700043,21.424115533,9.430572442,7.846174555,-4.520195247,-7.347423151,3.154887295
0.095000000,0.964533226,1.018919583,-0.730683073,0.375104268,3.711572555,1.854286278,1.854286278,1.330000000,0.346970581,0.454636399,-21.079073145,-8.986535745,-20.732102563,-8.531899346,21.426043726,9.441172144,7.845796716,-4.523649505,-7.336382000,3.129759644
0.096000000,0.963795206,1.019297817,-0.738019455,0.378234027,3.710928316,1.853964158,1.853964158,1.330000000,0.353665713,0.463919710,-21.074296745,-8.987950647,-20.720631032,-8.524030937,21.427962458,9.451870357,7.845416082,-4.527134800,-7.325224258,3.104385613
0.097000000,0.963049862,1.019679155,-0.745344680,0.381338413,3.710278637,1.853639319,1.853639319,1.330000000,0.360403129,0.473285666,-21.069467627,-8.989380964,-20.709064499,-8.516095298,21.429870756,9.462666629,7.845032712,-4.530650971,-7.313949883,3.078765750
0.098000000,0.962297203,1.020063573,-0.752658629,0.384417179,3.709623559,1.853311779,1.853311779,1.330000000,0.367181928,0.482733792,-21.064585706,-8.990826710,-20.697403779,-8.508092918,21.431767634,9.473560502,7.844646665,-4.534197858,-7.302558831,3.052900601
0.099000000,0.961537242,1.020451043,-0.759961188,0.387470079,3.708963122,1.852981561,1.852981561,1.330000000,0.374001199,0.492263610,-21.059650897,-8.992287901,-20.685649697,-8.500024291,21.433652096,9.484551511,7.844258006,-4.537775303,-7.291051056,3.026790718
0.100000000,0.960769990,1.020841540,-0.767252239,0.390496870,3.708297367,1.852648683,1.852648683,1.330000000,0.380860022,0.501874636,-21.054663112,-8.993764550,-20.673803090,-8.491889915,21.435523134,9.495639186,7.843866798,-4.541383144,-7.279426508,3.000436654
0.101000000,0.959995458,1.021235037,-0.774531666,0.393497307,3.707626335,1.852313168,1.852313168,1.330000000,0.387757463,0.511566378,-21.049622267,-8.995256672,-20.661864803,-8.483690294,21.437379730,9.506823050,7.843473110,-4.545021224,-7.267685136,2.973838967
0.102000000,0.959213659,1.021631508,-0.781799351,0.396471146,3.706950068,1.851975034,1.851975034,1.330000000,0.394692581,0.521338340,-21.044528273,-8.996764280,-20.649835693,-8.475425940,21.439220854,9.518102620,7.843077012,-4.548689382,-7.255826887,2.946998216
0.103000000,0.958424603,1.022030926,-0.789055178,0.399418144,3.706268609,1.851634305,1.851634305,1.330000000,0.401664419,0.531190021,-21.039381044,-8.998287389,-20.637716625,-8.467097368,21.441045464,9.529477409,7.842678574,-4.552387458,-7.243851703,2.919914964
0.104000000,0.957628304,1.022433264,-0.796299030,0.402338059,3.705582000,1.851291000,1.851291000,1.330000000,0.408672015,0.541120911,-21.034180492,-8.999826010,-20.625508477,-8.458705099,21.442852508,9.540946922,7.842277871,-4.556115296,-7.231759526,2.892589777
0.105000000,0.956824774,1.022838495,-0.803530789,0.405230649,3.704890284,1.850945142,1.850945142,1.330000000,0.415714393,0.551130498,-21.028926528,-9.001380159,-20.613212136,-8.450249661,21.444640921,9.552510657,7.841874980,-4.559872734,-7.219550293,2.865023222
0.106000000,0.956014023,1.023246591,-0.810750339,0.408095672,3.704193504,1.850596752,1.850596752,1.330000000,0.422790565,0.561218261,-21.023619064,-9.002949847,-20.600828499,-8.441731586,21.446409629,9.564168108,7.841469980,-4.563659617,-7.207223941,2.837215870
0.107000000,0.955196066,1.023657523,-0.817957563,0.410932888,3.703491705,1.850245852,1.850245852,1.330000000,0.429899534,0.571383675,-21.018258010,-9.004535088,-20.588358476,-8.433151413,21.448157544,9.575918762,7.841062952,-4.567475785,-7.194780400,2.809168295
0.108000000,0.954370913,1.024071265,-0.825152344,0.413742056,3.702784931,1.849892465,1.849892465,1.330000000,0.437040293,0.581626207,-21.012843277,-9.006135893,-20.575802984,-8.424509686,21.449883569,9.587762100,7.840653981,-4.571321080,-7.182219602,2.780881072
0.109000000,0.953538579,1.024487788,-0.832334563,0.416522937,3.702073226,1.849536613,1.849536613,1.330000000,0.444211820,0.591945322,-21.007374774,-9.007752275,-20.563162953,-8.415806954,21.451586594,9.599697597,7.840243152,-4.575195348,-7.169541473,2.752354780
0.110000000,0.952699075,1.024907064,-0.839504105,0.419275292,3.701356637,1.849178319,1.849178319,1.330000000,0.451413087,0.602340474,-21.001852411,-9.009384246,-20.550439324,-8.407043772,21.453265499,9.611724720,7.839830555,-4.579098430,-7.156745936,2.723589998
0.111000000,0.951852414,1.025329063,-0.846660851,0.421998882,3.700635209,1.848817604,1.848817604,1.330000000,0.458643052,0.612811115,-20.996276098,-9.011031816,-20.537633046,-8.398220702,21.454919150,9.623842931,7.839416282,-4.583030170,-7.143832914,2.694587310
0.112000000,0.950998609,1.025753756,-0.853804684,0.424693469,3.699908987,1.848454493,1.848454493,1.330000000,0.465900662,0.623356688,-20.990645743,-9.012694998,-20.524745081,-8.389338310,21.456546405,9.636051687,7.839000426,-4.586990415,-7.130802323,2.665347300
0.113000000,0.950137674,1.026181115,-0.860935486,0.427358816,3.699178019,1.848089009,1.848089009,1.330000000,0.473184853,0.633976634,-20.984961254,-9.014373802,-20.511776401,-8.380397168,21.458146107,9.648350436,7.838583086,-4.590979008,-7.117654078,2.635870555
0.114000000,0.949269620,1.026611110,-0.868053140,0.429994687,3.698442351,1.847721176,1.847721176,1.330000000,0.480494551,0.644670383,-20.979222540,-9.016068238,-20.498727988,-8.371397855,21.459717091,9.660738621,7.838164360,-4.594995797,-7.104388092,2.606157665
0.115000000,0.948394463,1.027043710,-0.875157528,0.432600845,3.697702031,1.847351016,1.847351016,1.330000000,0.487828671,0.655437362,-20.973429508,-9.017778317,-20.485600837,-8.362340955,21.461258178,9.673215679,7.837744352,-4.599040627,-7.091004272,2.576209221
0.116000000,0.947512214,1.027478887,-0.882248532,0.435177054,3.696957108,1.846978554,1.846978554,1.330000000,0.495186114,0.666276992,-20.967582065,-9.019504048,-20.472395951,-8.353227056,21.462768179,9.685781041,7.837323166,-4.603113347,-7.077502523,2.546025815
0.117000000,0.946622888,1.027916611,-0.889326035,0.437723080,3.696207628,1.846603814,1.846603814,1.330000000,0.502565773,0.677188687,-20.961680119,-9.021245441,-20.459114346,-8.344056753,21.464245892,9.698434128,7.836900912,-4.607213805,-7.063882749,2.515608043
0.118000000,0.945726498,1.028356849,-0.896389918,0.440238688,3.695453642,1.846226821,1.846226821,1.330000000,0.509966529,0.688171855,-20.955723577,-9.023002504,-20.445757048,-8.334830649,21.465690105,9.711174359,7.836477699,-4.611341850,-7.050144846,2.484956501
0.119000000,0.944823058,1.028799573,-0.903440063,0.442723644,3.694695197,1.845847599,1.845847599,1.330000000,0.517387250,0.699225898,-20.949712344,-9.024775246,-20.432325093,-8.325549348,21.467099594,9.724001144,7.836053643,-4.615497333,-7.036288712,2.454071788
0.120000000,0.943912582,1.029244751,-0.910476351,0.445177716,3.693932345,1.845466173,1.845466173,1.330000000,0.524826796,0.710350212,-20.943646327,-9.026563676,-20.418819531,-8.316213464,21.468473123,9.736913888,7.835628860,-4.619680104,-7.022314236,2.422954503
0.121000000,0.942995083,1.029692351,-0.917498666,0.447600671,3.693165135,1.845082568,1.845082568,1.330000000,0.532284013,0.721544186,-20.937525431,-9.028367800,-20.405241418,-8.306823614,21.469809444,9.749911986,7.835203470,-4.623890017,-7.008221309,2.391605249
0.122000000,0.942070576,1.030142344,-0.924506887,0.449992276,3.692393618,1.844696809,1.844696809,1.330000000,0.539757736,0.732807204,-20.931349563,-9.030187626,-20.391591827,-8.297380422,21.471107300,9.762994830,7.834777596,-4.628126923,-6.994009814,2.360024627
0.123000000,0.941139076,1.030594696,-0.931500897,0.452352300,3.691617844,1.844308922,1.844308922,1.330000000,0.547246791,0.744138643,-20.925118628,-9.032023161,-20.377871836,-8.287884518,21.472365419,9.776161804,7.834351365,-4.632390677,-6.979679633,2.328213244
0.124000000,0.940200595,1.031049376,-0.938480576,0.454680514,3.690837865,1.843918932,1.843918932,1.330000000,0.554749990,0.755537874,-20.918832530,-9.033874411,-20.364082540,-8.278336537,21.473582520,9.789412286,7.833924905,-4.636681135,-6.965230644,2.296171705
0.125000000,0.939255149,1.031506353,-0.945445807,0.456976685,3.690053733,1.843526866,1.843526866,1.330000000,0.562266135,0.767004263,-20.912491174,-9.035741382,-20.350225039,-8.268737120,21.474757309,9.802745645,7.833498349,-4.640998153,-6.950662721,2.263900617
0.126000000,0.938302753,1.031965594,-0.952396470,0.459240586,3.689265500,1.843132750,1.843132750,1.330000000,0.569794016,0.778537167,-20.906094466,-9.037624079,-20.336300450,-8.259086913,21.475888482,9.816161246,7.833071832,-4.645341590,-6.935975734,2.231400589
0.127000000,0.937343420,1.032427066,-0.959332445,0.461471987,3.688473220,1.842736610,1.842736610,1.330000000,0.577332412,0.790135939,-20.899642309,-9.039522507,-20.322309897,-8.249386569,21.476974722,9.829658446,7.832645493,-4.649711303,-6.921169550,2.198672231
0.128000000,0.936377167,1.032890736,-0.966253615,0.463670659,3.687676944,1.842338472,1.842338472,1.330000000,0.584880092,0.801799924,-20.893134608,-9.041436671,-20.308254517,-8.239636746,21.478014700,9.843236595,7.832219475,-4.654107154,-6.906244032,2.165716153
0.129000000,0.935404007,1.033356573,-0.973159859,0.465836375,3.686876728,1.841938364,1.841938364,1.330000000,0.592435811,0.813528464,-20.886571267,-9.043366572,-20.294135457,-8.229838109,21.479007078,9.856895036,7.831793922,-4.658529003,-6.891199039,2.132532967
0.130000000,0.934423956,1.033824542,-0.980051058,0.467968908,3.686072624,1.841536312,1.841536312,1.330000000,0.599998313,0.825320890,-20.879952190,-9.045312216,-20.279953877,-8.219991326,21.479950503,9.870633107,7.831368983,-4.662976714,-6.876034425,2.099123287
0.131000000,0.933437029,1.034294610,-0.986927092,0.470068031,3.685264689,1.841132344,1.841132344,1.330000000,0.607566334,0.837176531,-20.873277280,-9.047273605,-20.265710946,-8.210097074,21.480843614,9.884450136,7.830944810,-4.667450152,-6.860750044,2.065487726
